camis,yelp_id,yelp_rating,yelp_reviews,yelp_price,yelp_category,high_rating
41389072,-aievhVzik4nHkxQFXFUrg,3.9,106.0,1.0,"caribbean,bars,chicken_wings",0
41389275,vYQggFBUdtUq3SlvBZYDeg,3.4,5.0,0.0,"delis,mexican",0
41389296,VLQrI-Qua7Ok02fAAuwvAA,3.5,23.0,1.0,"indpak,halal,pakistani",0
41389501,EpktmFOOCodUzK8cGMdVfA,3.3,59.0,0.0,"cocktailbars,burgers,sandwiches",0
41389636,JZgN4hXLDEkG9Gyj89E_BA,0.0,0.0,0.0,,0
41389861,hDgpiXE5_d4Is1sJ5kUBQg,3.9,869.0,2.0,"wine_bars,tapas,venues",0
41390135,5B4Rvyb5CqXMqXeR9RI2GQ,3.3,290.0,2.0,peruvian,0
41390152,53LF3_hNBV7fIxfFjAKCuQ,3.4,209.0,2.0,"hotdogs,burgers,hotdog",0
41390570,LosatF80KoBj5LnJlu5sQA,3.5,15.0,1.0,bakeries,0
41390593,p8AgZ2gvBNdriyy2j5cZNQ,3.6,75.0,1.0,bars,0
41390818,Lw58gDv9ipwtOcg2EIJp3w,3.9,387.0,1.0,"pizza,italian",0
41391103,sbcahUIpc5qhhY3yXw1t8w,2.7,25.0,1.0,"donuts,coffee",0
41391237,6N4mCT76y88FFrBvOM0n6g,0.0,0.0,0.0,restaurants,0
41391327,CZAio2nkMzsEyYlZOK4zrQ,3.6,273.0,2.0,"pubs,venues,cocktailbars",0
41391353,o-FxsaWAM3JwMMqxQb3MbQ,3.2,461.0,2.0,"pubs,newamerican",0
41391415,,,,,,0
41391456,sSmxxB4GklXlV9B0dPEAxg,5.0,1.0,0.0,"salad,coffee,sandwiches",1
41391483,bn0zZ9nT_j1INOwfpxWmEw,3.9,777.0,2.0,"bubbletea,desserts,coffee",0
41391596,IiEk3sTeVc-1xYaKztz2Uw,2.5,59.0,2.0,latin,0
41391794,zjvQtimzYg9OHVROeOuQFg,3.5,168.0,1.0,pizza,0
41391832,kGkAU_WT0BjDZsSD5keRZA,3.2,1163.0,2.0,"tradamerican,burgers,cocktailbars",0
41391840,MsNCvHN34w9t96svlM5Nrw,3.5,119.0,4.0,steak,0
41391952,jLK1bJkvBAWEGrmigscn0w,3.7,1521.0,2.0,"bakeries,coffee,desserts",0
41392231,1JvWE19IKvGCzQ3T44L-6g,4.1,27.0,2.0,"pizza,italian",1
41392668,JCy7JjdQLdD6g6M4W8--_g,3.7,34.0,1.0,bakeries,0
41393008,rd0VGG_d_qNp_aBW_HJM4w,4.2,488.0,1.0,coffee,1
41393052,ynQ8NJB7SEAIkuUxopHPvA,3.4,730.0,2.0,pizza,0
41393099,0nVEQOxDq4SwrVctOegRNw,3.4,51.0,3.0,"cuban,mexican,cocktailbars",0
41393521,7KvhIbqUyJ-B_37hOh4PxA,3.3,138.0,1.0,"sushi,japanese",0
41393637,MxrjY6myVl8vK0YvCT4r4g,3.8,100.0,2.0,mexican,0
41394169,7UXQkN0vcx4B_2NBiuqLbg,3.6,81.0,1.0,pizza,0
41394405,MpF9j5-fBH0H6L9AzzyArA,3.6,238.0,1.0,pizza,0
41394605,nLftrsCMZX_k43jSWgnKUA,4.2,266.0,1.0,"coffee,sandwiches,bakeries",1
41394680,f8g5HPhwUs4TpNsf_7uvZw,4.2,22.0,1.0,"bakeries,haitian,cafes",1
41394714,Qx8Pkdtxh5DfHGF6s84k0w,1.8,11.0,2.0,chicken_wings,0
41394908,Jb-k4slpNX-IjYicSqeEDA,2.6,16.0,1.0,"donuts,coffee",0
41394943,hh2T5aLJsSjpHvPRcQxIJw,3.3,44.0,2.0,coffee,0
41394975,zyKjV2-Cx-O1b1Q_KZoEeg,3.1,76.0,2.0,"italian,wine_bars",0
41395226,8oW13EJe5wgOpQPvYU-l7A,3.6,19.0,1.0,"mexican,spanish,puertorican",0
41395342,KfPqpZb7dCRlgao5fQXrcA,4.5,332.0,1.0,"icecream,coffee,desserts",1
41395345,5uOuD5d_5rI6fztImlB5sw,4.2,6.0,0.0,"stadiumsarenas,sportsbars,food_court",1
41395370,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395372,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395375,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395378,Gh4TyhJSqL_24fplLvVpGw,4.5,31.0,2.0,"latin,spanish,chinese",1
41395379,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395380,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395381,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395384,uH56KMuTI_2SBYZ7Wa_hqw,4.0,1675.0,0.0,"stadiumsarenas,sportsteams,ticketsales",1
41395386,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395388,qAVctVXwOkAlleYqts9Glg,1.3,3.0,0.0,chickenshop,0
41395395,g8yDNNWn-V0Ra8mw064uhA,0.0,0.0,0.0,stadiumsarenas,0
41395397,A0GVSLdYCEIr-yLZnqhJkg,4.5,314.0,2.0,"mediterranean,kosher,georgian",1
41395399,ZWzx_TAJxZlv5GEGN6zffw,4.6,100.0,0.0,"burgers,beverage_stores",1
41395403,O2mj6ptH7X2i3hREeFEJ9w,3.8,12.0,1.0,foodstands,0
41395407,g8yDNNWn-V0Ra8mw064uhA,0.0,0.0,0.0,stadiumsarenas,0
41395408,UTjwIjCWF58T_Ymv3_EJgw,3.7,6.0,0.0,delis,0
41395411,rrsjcQVLg2PkIkO_vPjOLw,4.1,875.0,2.0,"cocktailbars,newamerican,breakfast_brunch",1
41395413,GiL-kjk2-YcbB48ID6wGDQ,5.0,2.0,0.0,"cafes,bubbletea,hotdog",1
41395416,3xF1eJCPIVlt7bDWe7INww,2.5,8.0,1.0,grocery,0
41395419,qx7O6dXc2Tug3n1ZL0hHMA,3.3,250.0,0.0,"stadiumsarenas,venues",0
41395421,nD7Hcq5aaCASbWzc0-Sg3A,4.3,994.0,2.0,"southern,comfortfood,tradamerican",1
41395422,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395424,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395425,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395426,uH56KMuTI_2SBYZ7Wa_hqw,4.0,1675.0,0.0,"stadiumsarenas,sportsteams,ticketsales",1
41395427,uH56KMuTI_2SBYZ7Wa_hqw,4.0,1675.0,0.0,"stadiumsarenas,sportsteams,ticketsales",1
41395428,GKdYK2Xg-fumFktZ3zQsZg,4.2,5.0,0.0,"sportsbars,lounges,beerbar",1
41395432,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395490,,,,,,0
41395492,Ecf8YEqNzom53Y93Ytpi8g,4.1,1315.0,3.0,"stadiumsarenas,venues,musicvenues",1
41395494,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395496,cM8Bg5Z3QsPYDFu2aufsCg,3.0,170.0,1.0,pizza,0
41395498,PPrIJKNHoNoBfrbtPLYM1Q,3.9,28.0,0.0,"delis,juicebars,sandwiches",0
41395501,B7FKiAffWraKWk14LVU_jw,4.9,143.0,0.0,"cocktailbars,burgers,beerbar",1
41395502,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395503,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395505,PcNbAfr52_rd2MQkvRqdiQ,4.6,38.0,0.0,"hotdog,latin,cafes",1
41395508,NVx7gfdd4NDAwvj6URZ2aQ,4.1,97.0,2.0,lounges,1
41395509,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395511,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395513,B7FKiAffWraKWk14LVU_jw,4.9,143.0,0.0,"cocktailbars,burgers,beerbar",1
41395517,rrsjcQVLg2PkIkO_vPjOLw,4.1,875.0,2.0,"cocktailbars,newamerican,breakfast_brunch",1
41395519,uH56KMuTI_2SBYZ7Wa_hqw,4.0,1675.0,0.0,"stadiumsarenas,sportsteams,ticketsales",1
41395521,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41395529,qKD_HG7r9HrCfl4nf1Z5xg,0.0,0.0,0.0,pizza,0
41395531,GiL-kjk2-YcbB48ID6wGDQ,5.0,2.0,0.0,"cafes,bubbletea,hotdog",1
41395533,GiL-kjk2-YcbB48ID6wGDQ,5.0,2.0,0.0,"cafes,bubbletea,hotdog",1
41395535,PcNbAfr52_rd2MQkvRqdiQ,4.6,38.0,0.0,"hotdog,latin,cafes",1
41395589,YPFME0go5UzDo7_q3NN2Mg,4.5,348.0,2.0,"brazilian,breakfast_brunch,acaibowls",1
41395716,LTi4_wcCVmqQeJ_jgTEbOQ,4.1,958.0,3.0,"italian,pizza",1
41395881,LfidEPow3frAvGHdRUpODA,3.9,225.0,2.0,"pubs,lounges",0
41395934,UB5emSFilql0J10Jx4AHXA,4.1,1046.0,2.0,"sushi,japanese,wine_bars",1
41395978,eMRXdAgV80QCMc8jLdNvcA,3.8,92.0,2.0,"hookah_bars,lounges",0
41396382,TH_YoJXPBCV_fB1XxvCoDA,4.4,7.0,0.0,"latin,juicebars,bars",1
41396554,g10Gvfrp2iz_7RnnlTVy5w,2.8,28.0,0.0,"chinese,caribbean,seafood",0
41396643,eFdMKER2RrD_rPcBMZvRLg,4.5,27.0,0.0,"tradamerican,bars,coffee",1
41396647,,,,,,0
41396650,,,,,,0
41396651,g_Zz87qghqq9bKHiKyws0w,3.8,640.0,2.0,"tradamerican,speakeasies,latin",0
41396652,b6jOwyX4iaagw8YjXqq1sA,4.5,1197.0,2.0,"italian,pizza,desserts",1
41396654,,,,,,0
41396655,,,,,,0
41396657,_QA8vFYCzqICqssRZ_5lhQ,4.1,179.0,2.0,sportsbars,1
41396658,4SaJcfBNmlPng0ry1FCbRQ,3.9,188.0,2.0,"lounges,breakfast_brunch,desserts",0
41396659,V6ZdW0GVdKnNvTNhv0jpUw,0.0,0.0,0.0,,0
41396660,pONAYd30Y1EZ2PeeeXwkDw,5.0,1.0,0.0,"foodstands,hotdog",1
41396661,,,,,,0
41396662,uH56KMuTI_2SBYZ7Wa_hqw,4.0,1675.0,0.0,"stadiumsarenas,sportsteams,ticketsales",1
41396663,kQTofpZP6-7PkHVOyzM_cA,4.0,41.0,2.0,"butcher,burgers,sandwiches",1
41396664,WkmqGh7NF6VUz43UTTFvMg,4.3,217.0,2.0,"bakeries,desserts",1
41396665,6NkTyYR2gmLpehI6Ljbgog,4.6,65.0,0.0,"tapasmallplates,cocktailbars",1
41396666,4SaJcfBNmlPng0ry1FCbRQ,3.9,188.0,2.0,"lounges,breakfast_brunch,desserts",0
41396667,xEnNFXtMLDF5kZDxfaCJgA,4.2,10535.0,2.0,"mideastern,halal,foodtrucks",1
41396668,,,,,,0
41396669,Xk3BVvlX-KXh6kJhbClMKw,4.3,606.0,3.0,"newamerican,jazzandblues,lounges",1
41396670,KsfGeaMeytGzVULWVcfJLQ,3.3,178.0,3.0,hotels,0
41396671,sSSV7G16yUijp-Peq4fmsA,4.2,1599.0,4.0,"steak,breakfast_brunch,seafood",1
41396672,1Pn4Q6b4Zpz1o3dTNPjaow,4.3,102.0,0.0,"lounges,tradamerican,cocktailbars",1
41396673,B0qxEXABa8-t9sY4NQRRsQ,4.1,727.0,2.0,"pizza,italian,bars",1
41396674,M587-XhWfPcQkgZdFlj3KA,4.2,10.0,0.0,sportsbars,1
41396676,sdqF-JhAGUNWm7OtiruDHA,2.5,8.0,0.0,"fooddeliveryservices,food_court",0
41396677,48B0StBEa_B2L40vX1t3Rg,3.2,17.0,2.0,beer_and_wine,0
41396678,qzKp6cC3wKZ7P0CzWXoF7A,5.0,1.0,0.0,grocery,1
41396679,48B0StBEa_B2L40vX1t3Rg,3.2,17.0,2.0,beer_and_wine,0
41396810,zBf-m72ATTPTey-_9vu3Yw,3.9,1536.0,2.0,"vegan,cafes",0
41396853,Nskki61kJ41isvsaKYDGSA,3.7,50.0,3.0,sportsbars,0
41396855,Nskki61kJ41isvsaKYDGSA,3.7,50.0,3.0,sportsbars,0
41396859,mfY6tyqioBGFQazK66pTjw,0.0,0.0,0.0,"theater,musicvenues,venues",0
41396861,Sn9jYOKrk0CgeZVGzKAJPw,4.5,53.0,0.0,"museums,venues,summer_camps",1
41396863,TgSKKjlhd8f4qZ2lxuurAw,4.2,416.0,2.0,"fashion,homedecor,giftshops",1
41396865,bVkjBJlAIwKAj9Aw1KVWjA,4.1,1927.0,2.0,"dimsum,cantonese",1
41396867,mNeyjjcfrXdGf_mCyoolkw,4.6,85.0,0.0,newamerican,1
41396894,cO9B_9HCVd0EPNvDTR3OyQ,2.3,24.0,1.0,"hotdogs,burgers",0
41397316,U0HmnNv1wJL-dANj_Dq71A,4.4,733.0,2.0,"pizza,pubs",1
41397330,nnFTQ8gahMWmE1XYGL0lSw,3.0,276.0,2.0,"hookah_bars,egyptian,moroccan",0
41397450,2BJHszUvhJ4aGyNISHvTKA,2.9,304.0,2.0,bbq,0
41397464,tvsllkjgQqMaa7Z1gUkC3A,3.1,1122.0,3.0,seafood,0
41397502,b44Q3AiTcMyNrDY5X_aS5g,3.0,113.0,1.0,"bagels,breakfast_brunch,sandwiches",0
41397825,9jO2dVK12jStlZ42onE9fg,2.8,32.0,1.0,"mexican,bakeries,coffee",0
41398154,MpF9j5-fBH0H6L9AzzyArA,3.6,238.0,1.0,pizza,0
41398172,pMdGxqqo_bJQNwvwj2XpcA,3.5,24.0,1.0,"tradamerican,cafes",0
41398230,gS8khSH2RcKcUlHW2GM-hQ,3.5,54.0,2.0,"dominican,spanish",0
41398358,356XKWDc9lVUCBuEZ2HHiQ,4.1,279.0,2.0,"mediterranean,cocktailbars,venues",1
41398570,LMuEESylhcBthCa9XBmIzw,2.9,188.0,1.0,pizza,0
41399300,zzrm1Da_CuUU-X0wzPTCCQ,3.0,66.0,1.0,"diners,breakfast_brunch,burgers",0
41399316,PgwFAqI5wRJz-pwc69RxTw,4.0,65.0,2.0,"chinese,seafood,thai",1
41399360,qd5JBbRv6iFBuqaCkCEOvQ,3.4,9.0,0.0,chinese,0
41399601,vLPC4i4StmkyKLe2LrQX-A,4.0,6.0,1.0,chinese,1
41399771,H_KyiRhwho8rdlw_R93_0Q,4.2,2534.0,4.0,"italian,seafood,wine_bars",1
41399812,EO1zP_tunYXKHYx-Xnqbeg,4.0,400.0,1.0,"coffee,coffeeroasteries",1
41399893,YhOmfXTPu_QRNT3azAu6wA,4.2,607.0,2.0,"coffee,breakfast_brunch,cafes",1
41400142,Bu8BrL1M-nWLvpMLj4nc6w,2.5,122.0,2.0,"breakfast_brunch,tradamerican,burgers",0
41400682,8hCw819wU7LkMG-tJHcpZA,3.7,673.0,0.0,"movietheaters,bars",0
41400697,5POpQX7omWkyQ_oW8lUrDg,3.5,16.0,0.0,venues,0
41400742,X8NK9bHsZSnj5Y2RhDRj8w,1.7,43.0,1.0,"hotdogs,burgers",0
41400748,L9ylzD1Ah_nPCvT_kb3pVw,4.2,92.0,1.0,pubs,1
41400890,A1tXlvO0BsRhCnujvSuKkA,3.5,280.0,2.0,mexican,0
41400932,uH56KMuTI_2SBYZ7Wa_hqw,4.0,1675.0,0.0,"stadiumsarenas,sportsteams,ticketsales",1
41401458,n-rUukmlLuE1rSs5IyeRnw,2.6,78.0,1.0,caribbean,0
41401623,NG1VpA2m9L6F1lslfbF-tg,3.0,2.0,1.0,"newamerican,delis,greek",0
41401638,RMR8-6UfsbPBmw8NmUAl1w,3.4,433.0,2.0,"tradamerican,diners,seafood",0
41401730,Ve6GVzzJpR5QIIPdcn6ViQ,3.8,1133.0,3.0,"italian,cocktailbars,desserts",0
41401775,o3EavC1aL6Mba796RwcbPA,3.6,26.0,1.0,"donuts,coffee",0
41401790,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41401794,spQMbvAokpUrgrDCSfYSgw,4.1,1273.0,0.0,"stadiumsarenas,baseballfields,parking",1
41402060,KkhpageuuLY53qdyicOL1g,2.8,756.0,0.0,movietheaters,0
41402310,3WhZ0uwMe8oCo_UIPrsAQQ,3.2,146.0,2.0,karaoke,0
41402681,ces2MaPyKrWt6c0MpIv8sQ,4.4,37.0,2.0,"bakeries,juicebars,breakfast_brunch",1
41402733,OBbql9UifiEnsPjQGY7W7g,4.3,3.0,0.0,lounges,1
41402869,hdBhZcdZGHkTESrldAObJg,4.6,196.0,2.0,"mexican,vegetarian",1
41403075,mQwHzH-VEa8RxOTYHhUJsg,3.8,16.0,0.0,"catering,venues",0
41403088,hs8d5rlyvsUJruQXXqySlQ,3.8,182.0,2.0,"divebars,irish_pubs",0
41403094,EjaRpo-_fU1g8uBMpSX_Qg,3.9,246.0,1.0,divebars,0
41403222,2IrwjU67gguqLqQqZ1nFPg,3.9,801.0,2.0,"mexican,steak,seafood",0
41403280,Ae1ofLkv3XT-VxkqnefdxA,3.8,76.0,1.0,coffee,0
41403291,XVMzBs7wGeU5BWgyBL3xyQ,4.2,456.0,3.0,"wine_bars,tapasmallplates,cocktailbars",1
41403323,DmCFHrmZAvnqHLMIJBOXKg,3.7,214.0,1.0,divebars,0
41403564,fL8LOuVbCzop2I9cGVvEUw,3.9,440.0,2.0,"japanese,asianfusion,tapas",0
41403608,K0qsGnFv-edPDqVBdLCocQ,4.0,98.0,1.0,chinese,1
41403890,NG1VpA2m9L6F1lslfbF-tg,3.0,2.0,1.0,"newamerican,delis,greek",0
41403916,nIHhT9GligtQW44_CQzEYA,4.0,1.0,0.0,bakeries,1
41403924,3K8weFCvu3YNyrlhtILeMA,3.4,241.0,2.0,coffee,0
41404053,DZ7oBcBdfe_1KxRxvFbsPQ,3.8,545.0,3.0,"tradamerican,bars,sandwiches",0
41404065,Hoq8s-NePq6_3QxJhR7oNA,4.0,514.0,3.0,"breakfast_brunch,tapasmallplates,wine_bars",1
41404362,7J3P-W2zmbmVKqrpWbEHNQ,3.7,49.0,1.0,pizza,0
41404797,_bu8jFlBWw3SRQ0Rh8oTLA,5.0,2.0,0.0,"mexican,tradamerican",1
41404956,4Fe6J1brxdVHdhFW1iKUlQ,3.2,307.0,2.0,"mexican,cocktailbars",0
41404997,MPYZeMAZN0W7fUembWzbPA,3.4,223.0,2.0,puertorican,0
41405007,Maks_EfVcTOe20TnGQy_MQ,4.1,914.0,3.0,"steak,seafood,wine_bars",1
41405042,I7vcH8iTPfQpKN2FvkuD_A,3.7,133.0,2.0,mexican,0
41405163,ebuakaSmFFbelKUsdqqwuw,3.9,70.0,2.0,"cafes,russian",0
41405205,mmAlHhnTDXIohPC3wfl0hQ,4.0,850.0,2.0,"mexican,bars",1
41405312,9C3suHundPlipFSfmhD02g,3.6,68.0,1.0,burgers,0
41405368,L_TG8AAIRmnjj67QRKvgkw,4.2,275.0,2.0,"irish_pubs,breakfast_brunch,burgers",1
41405616,lNzdym2IUKUf35YULTVm6A,2.9,16.0,2.0,"bars,mexican",0
41405662,aRgDpON2eHhjXitgQpsjxw,3.9,81.0,1.0,bars,0
41405889,LpVbI-E9C-CSp7WhU5h2Iw,4.3,697.0,2.0,"seafood,sportsbars,chicken_wings",1
41406255,SDd1PrcF1DXwMiYSVTUVEg,2.7,27.0,1.0,"hotdogs,tacos",0
41406303,xd7ioU33jkwx0hQ3kUNIOg,3.9,489.0,2.0,"pubs,restaurants",0
41406318,edvR9-uj3ua94b4GzMF9Uw,2.9,84.0,2.0,"dominican,puertorican",0
41406341,ovg1xH8QrdToQzzZ_3OFVw,3.2,291.0,2.0,"juicebars,tradamerican",0
41406856,SPVgM1vFJYeExIfZ-NmNoQ,4.4,51.0,1.0,"juicebars,sandwiches,breakfast_brunch",1
41406895,ku3TyaUBEkuQtQXKq80Zlg,3.3,295.0,1.0,chinese,0
41406985,hKP_L68yaJw6UOMMpIegDw,3.9,240.0,0.0,movietheaters,0
41407362,noBCTbD1Ylf5QR7PXy-rkA,4.2,716.0,2.0,himalayan,1
41407455,14MihK4uzuXthDx0lkUSWw,3.7,106.0,0.0,movietheaters,0
41407999,O2r5wo_xV9zrl61TcNug2Q,4.6,14.0,1.0,bakeries,1
41408131,TK1rbgBEPQWyxF4pu973oQ,4.0,119.0,2.0,"polish,newamerican,seafood",1
41408277,zhkyBId_RIPyiOFE2R1PRg,3.5,249.0,2.0,"sushi,japanese,asianfusion",0
41408551,xX6PR6HqYFTnpZDNywLtvg,4.2,357.0,3.0,"musicvenues,theater",1
41408561,DGhWO1sUWydVeR5j5ZZaMw,4.5,4461.0,3.0,"french,steak,cocktailbars",1
41409219,iHiEMvbpLzNYTMsd5-VnQw,4.0,442.0,2.0,"soulfood,buffets",1
41409441,m8UUM6DjMgXtH_qKzo9LBA,4.3,477.0,1.0,"chinese,bakeries,desserts",1
41409985,F3rdAJEfLbuZDvBixHTagQ,4.1,21.0,1.0,pizza,1
41410066,9SttpOMbpIe9o4JHa6WdEg,5.0,3.0,0.0,"hotdog,burgers,tradamerican",1
41410071,HXF1rESOyJwSfBGsZ2Kl7A,3.9,276.0,2.0,"bakeries,desserts",0
41410205,pk89jzL1RsE9U0thf_z6tw,3.9,1965.0,3.0,"italian,breakfast_brunch,desserts",0
41410214,16ZnHpuaaBt92XWeJHCC5A,4.5,7353.0,3.0,"pizza,italian,cocktailbars",1
41410556,NN-4XlmsdcAoi_ol9_PhSQ,4.8,23.0,2.0,colombian,1
41410925,UNy3gONGf9dGVF_ah6sv1Q,3.4,21.0,1.0,chicken_wings,0
41411052,aStZY21Qmtzm1IS8y1_81g,3.1,356.0,2.0,"mexican,bars",0
41411291,Sxh9mGkaAGML2tfyNWRgmQ,2.9,154.0,2.0,"hookah_bars,mideastern,lounges",0
41411423,G4KNXsc7F49OzkW7I28JCg,3.8,830.0,1.0,pizza,0
41411808,PQSrlPW8BGZr8AsgCxVcWQ,4.0,29.0,1.0,chinese,1
41411821,btLgjl8CEgW2wvB0ZI-Aqg,4.0,838.0,3.0,"russian,beer_and_wine,salad",1
41412063,AMXOlur-z5DXBeyri9b-Hg,3.8,245.0,2.0,"pubs,newamerican",0
41412075,vqmSE-4AEUyCwLWUiKU-3A,4.4,257.0,2.0,burgers,1
41412446,OLG-ozxESMHeo5apZ23NKQ,3.5,421.0,2.0,"breakfast_brunch,coffee,tradamerican",0
41412502,Ts_ohrFBix3876g2-hm_Xg,3.6,196.0,2.0,coffee,0
41412577,6xFL5H9cVU2sAmEHZVI0gw,3.5,184.0,2.0,"japanese,salad,sushi",0
41412907,_z52AlCKEU2Lc-CB1j6Kaw,3.7,880.0,3.0,"seafood,italian,tradamerican",0
41413944,M3Fdew8m5gkbfMkVHC35dg,3.0,3.0,0.0,chinese,0
41414123,gED3ep4dX5FP_FYVTkokIQ,3.9,369.0,2.0,"pizza,italian",0
41414279,Nmvr_ioiqLDEEJ5z-giHJg,3.3,363.0,2.0,"salad,wraps",0
41414497,HbYWzKMKtvijqLzszVwIAw,3.6,112.0,1.0,hotdog,0
41414572,4sNPRRefpFQl-fE_aU5XaA,3.5,353.0,2.0,"tacos,cocktailbars,tex-mex",0
41414670,J6ZCPE3Fu1Ikgy9qO7Cl3Q,4.2,11.0,1.0,chinese,1
41415145,16iknHkGY9ZhbA_8k30PTQ,4.0,2.0,1.0,hotdog,1
41415537,1Fe4lCiMPNVhoEyjg92frA,3.9,304.0,2.0,thai,0
41415808,VWlidaImhVzgyVQRbhXsew,3.4,184.0,2.0,"sushi,japanese",0
41416092,2IrwjU67gguqLqQqZ1nFPg,3.9,801.0,2.0,"mexican,steak,seafood",0
41416298,Vx9jsY90nQ9PCKBa1aCt9w,4.0,1511.0,2.0,"diners,tradamerican,breakfast_brunch",1
41416480,XCcIw9OG21NRKlfWJIl0Rg,5.0,1.0,0.0,"catering,personalchefs",1
41416592,Rl3dKt3a2zgi9g3etYKvEw,0.0,0.0,0.0,,0
41416889,7Yw9KGq1y9L-bRD9kOq2nw,3.0,3.0,1.0,chinese,0
41417111,aCruJ1jAhr6iluwWLqP_vw,3.6,155.0,3.0,hotels,0
41417297,4zBGXDXg9DzK0IROwCUeFg,3.7,706.0,2.0,"tex-mex,seafood,southern",0
41417417,Dt7L1BSwmL5iMc8dhBgfgA,0.0,0.0,0.0,treeservices,0
41417849,62dhOUChlqsVkszPxqwq9Q,4.1,574.0,2.0,"greek,mediterranean",1
41417854,Hca92136iW5-SdA5aQ64Ww,2.5,12.0,1.0,"donuts,coffee",0
41417857,nIJDWYzVrI5MDfXaZ2_SxQ,2.0,11.0,1.0,"sandwiches,hotdogs",0
41417901,DR_c6wI-xbjIXUJVtgiH-w,0.0,0.0,0.0,bakeries,0
41417928,-2KLOAWzJ-wbUSC40WR8EA,4.0,5.0,2.0,"mexican,sandwiches,latin",1
41417952,VexbNobbahnCexe693zWCA,3.6,116.0,1.0,coffee,0
41418013,ifvr9u06KIZaAfO7vJ9kZw,4.4,119.0,1.0,"bakeries,customcakes,pizza",1
41418301,vZCZ5oQT4Rt4wcLZEi3hPQ,3.7,58.0,0.0,cocktailbars,0
41418337,JT-0_-OqmBLYzEvRhU-__w,4.4,916.0,2.0,"greek,falafel,seafood",1
41418341,i9MehAwvQEimXNNYAk6OfQ,1.0,1.0,0.0,pizza,0
41418367,FKYsDpirdnnfD3FWPNU1kw,4.4,129.0,1.0,"coffee,gelato,bakeries",1
41418714,DnvW3-wKaY1foT1uBz-aIg,4.3,122.0,1.0,"mexican,foodtrucks,sandwiches",1
41418727,5QEOFR9l8H3a0Wd7kd53BA,3.8,1368.0,2.0,"burgers,salad,newamerican",0
41418789,AwMZwGMOlYs6zxyXo8LDyg,4.3,41.0,1.0,pizza,1
41418978,jBF0_y-XPHAS0Zd1_ha7uw,3.2,205.0,1.0,"bagels,breakfast_brunch",0
41419101,-CZf3uyQ53o9lqMldBiq7A,4.7,55.0,0.0,"cocktailbars,wine_bars,beertours",1
41419342,uC3wCA4X1VgA1Rm-jZGY3Q,3.1,254.0,2.0,"tradamerican,diners",0
41419643,sBpN9c7CKHPlLnJ_QWgEFg,1.4,16.0,1.0,"pizza,chicken_wings,hotdogs",0
41420036,2omGjYIPB0N8oNwws6ZdJA,4.1,657.0,2.0,"tradamerican,cocktailbars,venues",1
41420128,wQFq2ZbUG40H1KfXTjgkBw,3.6,1301.0,2.0,"bowling,tradamerican,venues",0
41420291,q4lKlxhCy8BXQbkOkoSBEQ,3.7,289.0,3.0,lounges,0
41420313,T8hRtRz3Q50VC8DX9NRfDg,4.1,280.0,4.0,hotels,1
41420319,S-BwjmHOZ--bC4nUR4-cmA,3.8,750.0,3.0,"seafood,breakfast_brunch,cocktailbars",0
41420397,2fx1DftfQQb0V6vEoINSgg,3.5,2.0,1.0,divebars,0
41421031,sQ6MvQ3tZZVVf_KQGOVKkw,2.9,10.0,1.0,"breakfast_brunch,tradamerican,coffee",0
41421128,H-g6Iv2y4_PBjy1x2k6cEg,4.8,176.0,0.0,"coffee,bakeries,irish",1
